id,Agency,Commendation_or_Complaint,Subject_Matter,Subject_Detail,Issue_Detail,Year,Quarter,Branch_Line_Route
subway_C,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Did Not Correct Conduct of Passenger,2017.0,4.0,C
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Did Not Correct Conduct of Passenger,2017.0,4.0,1
subway_B,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Did Not Correct Conduct of Passenger,2017.0,4.0,B
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Did Not Correct Conduct of Passenger,2017.0,4.0,6
subway_7,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Did Not Correct Conduct of Passenger,2017.0,4.0,7
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Did Not Correct Conduct of Passenger,2017.0,4.0,2
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,Q
subway_J,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,J
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,6
subway_5,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,5
subway_3,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,3
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,2
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,Q
subway_3,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,3
subway_3,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,3
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,A
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,1
subway_3,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,3
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,A
subway_E,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,E
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,1
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,2
subway_5,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,5
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,6
subway_J,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,J
subway_J,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,J
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,A
subway_4,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Change Given,2017.0,4.0,4
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Incorrect Information Displayed,2017.0,4.0,A
subway_R,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,R
subway_4,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,4
subway_C,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,C
subway_N,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,N
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,Q
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,A
subway_R,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,R
subway_N,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,N
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,1
subway_7,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,7
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,Q
subway_M,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Lack of Information,2017.0,4.0,M
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,No Announcement / Messages - Audio,2017.0,4.0,6
subway_G,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,G
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,F
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,F
subway_J,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,J
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,1
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,A
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,2
subway_B,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,B
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,A
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,1
subway_E,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,E
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,Q
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Non-Work Related Distractions,2017.0,4.0,F
subway_7,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,7
subway_L,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,L
subway_J,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,J
subway_7,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,7
subway_4,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,4
subway_G,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,G
subway_5,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,5
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,Q
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_4,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,4
subway_R,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,R
subway_3,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,3
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_L,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,L
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_L,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,L
subway_L,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,L
subway_4,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,4
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_4,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,4
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_C,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,C
subway_R,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,R
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_J,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,J
subway_D,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,D
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,F
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_M,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,M
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_D,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,D
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,F
subway_E,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,E
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,F
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,F
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,6
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_7,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,7
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_N,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,N
subway_E,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,E
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_L,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,L
subway_L,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,L
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,F
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_E,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,E
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_7,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,7
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,6
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,Q
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,6
subway_B,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,B
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_R,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,R
subway_5,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,5
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_3,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,3
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_G,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,G
subway_7,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,7
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_5,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,5
subway_7,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,7
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,F
subway_J,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,J
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,6
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,F
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,F
subway_L,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,L
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_J,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,J
subway_N,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,N
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,6
subway_J,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,J
subway_5,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,5
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_R,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,R
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,6
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_R,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,R
subway_R,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,R
subway_E,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,E
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,Q
subway_E,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,E
subway_4,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,4
subway_C,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,C
subway_N,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,N
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_C,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,C
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_R,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,R
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_E,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,E
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,6
subway_G,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,G
subway_L,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,L
subway_E,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,E
subway_4,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,4
subway_6,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,6
subway_G,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,G
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,Q
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_4,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,4
subway_1,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,1
subway_2,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,2
subway_E,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,E
subway_G,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,G
subway_N,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,N
subway_B,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,B
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,Q
subway_D,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,D
subway_D,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,D
subway_3,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,3
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,F
subway_Q,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,Q
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_7,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,7
subway_R,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,R
subway_F,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,F
subway_A,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,A
subway_N,Subways,Complaint,Employees,Ticket Clerk / Station Agent,Not Helpful,2017.0,4.0,N
